word,label
menginternasionalkan,correct
menginternir,correct
menginterogasi,correct
menginterpolasi,correct
menginterpretasikan,correct
menginterupsi,correct
mengintervensi,correct
menginterviu,correct
mengintil,correct
mengintimi,correct
mengintimidasi,correct
mengintip,correct
mengintroduksi,correct
mengintroduksikan,correct
mengintrospeksi,correct
mengintrusi,correct
menginvasi,correct
menginventarisasi,correct
menginventarisasikan,correct
menginvestasikan,correct
menginvestigasi,correct
mengion,correct
mengionkan,correct
mengipaikan,correct
mengipas,correct
mengipas-ngipas,correct
mengipasi,correct
mengipaskan,correct
mengipratkan,correct
mengiprit,correct
mengipuk,correct
mengira,correct
mengira-ngira,correct
mengira-ngirakan,correct
mengirabkan,correct
mengirai,correct
mengiraikan,correct
mengirama,correct
mengiramakan,correct
mengirap,correct
mengirapkan,correct
mengiras,correct
mengiras-iras,correct
mengiras-irasi,correct
mengirasi,correct
mengirat,correct
mengiri,correct
mengirik,correct
mengirikan,correct
mengirim,correct
mengirimi,correct
mengirimkan,correct
mengiring,correct
mengiringi,correct
mengiringkan,correct
mengiris,correct
mengiris-iris,correct
mengiriskan,correct
mengirit,correct
mengiritasi,correct
mengisa,correct
mengisahkan,correct
mengisap,correct
mengisapkan,correct
mengisar,correct
mengisarkan,correct
mengisas,correct
mengisatkan,correct
mengisbatkan,correct
mengisengi,correct
mengisi,correct
mengisik,correct
mengisikan,correct
mengisiki,correct
mengisikkan,correct
mengislahkan,correct
mengislamkan,correct
mengisolasi,correct
mengisolasikan,correct
mengisruhkan,correct
mengistiadatkan,correct
mengistikmalkan,correct
mengistilahkan,correct
mengistimewakan,correct
mengistirahatkan,correct
mengisukan,correct
mengisut,correct
mengisutkan,correct
mengisyaratkan,correct
mengitar,correct
mengitar-ngitar,correct
mengitari,correct
mengitarkan,correct
mengitik,correct
mengitik-ngitik,correct
mengizinkan,correct
mengkaji,correct
mengkatalis,correct
mengkelan,correct
mengkeret,correct
mengkhalayak,correct
mengkhasiati,correct
mengkhaskan,correct
mengkhatamkan,correct
mengkhawatirkan,correct
mengkhayal,correct
mengkhayalkan,correct
mengkhianat,correct
mengkhianati,correct
mengkhitan,correct
mengkhitankan,correct
mengkhotbahkan,correct
mengkhusus,correct
mengkhususkan,correct
mengkis,correct
mengklaim,correct
mengklakson,correct
mengklarifikasi,correct
mengklasifikasi,correct
mengklasifikasikan,correct
mengklaster,correct
mengkliping,correct
mengkliring,correct
mengklise,correct
mengklonakan,correct
mengkreasi,correct
mengkredit,correct
mengkreditkan,correct
mengkriminalisasi,correct
mengkriminalisasikan,correct
mengkriminalkan,correct
mengkrisis,correct
mengkristal,correct
mengkristalkan,correct
mengkristenkan,correct
mengkritik,correct
mengkritis,correct
mengkritisi,correct
mengoagulasi,correct
mengobarkan,correct
mengobati,correct
mengobatkan,correct
mengobeng,correct
mengobjek,correct
mengobjekkan,correct
mengobok,correct
mengobor,correct
mengobori,correct
mengobral,correct
mengobralkan,correct
mengobras,correct
mengobrol,correct
mengobrolkan,correct
mengobservasi,correct
mengocak,correct
mengocakkan,correct
mengocar-ngacirkan,correct
mengoceh,correct
mengocok,correct
mengocong,correct
mengocongkan,correct
mengocor,correct
mengodekan,correct
mengodifikasikan,correct
mengodok,correct
mengodol,correct
mengodol-odol,correct
mengoek,correct
mengogah,correct
mengogam,correct
mengogel,correct
mengogok,correct
mengogok-ogok,correct
mengogokkan,correct
mengoja,correct
mengojek,correct
mengojekkan,correct
mengojok,correct
mengokang,correct
mengokol,correct
mengokot,correct
mengoksidan,correct
mengoksidasi,correct
mengokupasi,correct
mengolaborasi,correct
mengolah,correct
mengolahragakan,correct
mengolak,correct
mengolak-alik,correct
mengolak-alikkan,correct
mengolang-aling,correct
mengolang-alingkan,correct
mengoleh-olehi,correct
mengolek,correct
mengoleksi,correct
mengoleng,correct
mengoleng-oleng,correct
mengoles,correct
mengoleskan,correct
mengolet,correct
mengolok-olok,correct
mengomandani,correct
mengomando,correct
mengomandokan,correct
mengombak,correct
mengombang-ambing,correct
mengombang-ambingkan,correct
mengombinasikan,correct
mengomel,correct
mengomeli,correct
mengomentari,correct
mengomersialkan,correct
mengomidikan,correct
mengomisi,correct
mengomong,correct
mengomongkan,correct
mengompakkan,correct
mengompas,correct
mengompensasi,correct
mengompes,correct
mengompilasikan,correct
mengompol,correct
mengompori,correct
mengompos,correct
mengomposkan,correct
mengompreng,correct
mengompres,correct
mengomprong,correct
mengomputerisasi,correct
mengomputerisasikan,correct
mengomputerkan,correct
mengomunikasikan,correct
mengomuniskan,correct
mengonan,correct
mengonarkan,correct
mengonde,correct
mengondensasikan,correct
mengondisikan,correct
mengondokkan,correct
mengonferensikan,correct
mengonfirmasi,correct
mengonfirmasikan,correct
mengonfrontasi,correct
mengonfrontasikan,correct
mengonggok,correct
mengonggokkan,correct
mengongkang-ongkang,correct
mengongkok-ongkok,correct
mengongkoki,correct
mengongkong,correct
mengongkosi,correct
mengononkan,correct
mengonsentrasikan,correct
mengonsep,correct
mengonsistenkan,correct
mengonsistensi,correct
mengonslah,correct
mengonsolidasikan,correct
mengonstatasi,correct
mengonstatir,correct
mengonsultasikan,correct
mengonsumsi,correct
mengontak,correct
mengontaminasi,correct
mengontan,correct
mengonter,correct
mengontrak,correct
mengontrakkan,correct
mengontraksikan,correct
mengontraskan,correct
mengontrol,correct
mengonvergensikan,correct
mengonversi,correct
mengonversikan,correct
mengonyah-anyih,correct
mengonyok,correct
mengonyokkan,correct
mengonyot,correct
mengooptasi,correct
mengoordinasi,correct
mengoordinasikan,correct
mengopak,correct
mengopak-apik,correct
mengopek,correct
mengopeletkan,correct
mengopeni,correct
mengoper,correct
mengoperasi,correct
mengoperasikan,correct
mengoperkan,correct
mengopi,correct
mengoplos,correct
mengoposisi,correct
mengoprek,correct
mengoptimalkan,correct
mengoptimumkan,correct
mengopyok,correct
mengorak,correct
mengorak-arik,correct
mengoral,correct
mengorangkan,correct
mengorankan,correct
mengorat-oret,correct
mengorbankan,correct
mengorbit,correct
mengorbitkan,correct
mengored,correct
mengorek,correct
mengorek-ngorek,correct
mengoreksi,correct
mengorelasikan,correct
mengoret-oret,correct
mengorganisasi,correct
mengorkestrasikan,correct
mengornamenkan,correct
mengorok,correct
mengorok-orok,correct
mengorting,correct
mengorup,correct
mengorupsi,correct
mengosek,correct
mengosongkan,correct
mengota,correct
mengotai,correct
mengotak,correct
mengotak-atik,correct
mengotak-ngatikkan,correct
mengotak-ngotakkan,correct
mengotakan,correct
mengotaki,correct
mengotek,correct
mengotes,correct
mengotomatiskan,correct
mengotonomikan,correct
mengotori,correct
mengotorkan,correct
mengotot,correct
mengover,correct
mengoyak,correct
mengoyak-ngoyak,correct
mengoyak-ngoyakkan,correct
mengoyak-oyak,correct
mengoyok,correct
mengqada,correct
mengqasar,correct
menguahi,correct
menguahkan,correct
menguak,correct
menguakkan,correct
mengualifikasikan,correct
menguangi,correct
menguangkan,correct
menguani,correct
menguankan,correct
menguantifikasi,correct
menguap,correct
menguapi,correct
menguapkan,correct
menguar,correct
menguar-nguarkan,correct
menguar-uarkan,correct
menguarkan,correct
menguasai,correct
menguasakan,correct
menguat,correct
menguati,correct
menguatkan,correct
mengubah,correct
mengubahkan,correct
mengubahsuaikan,correct
mengubak,correct
menguban,correct
mengubang,correct
mengubangkan,correct
mengubani,correct
mengubar,correct
mengubek-ubek,correct
menguber,correct
menguber-uber,correct
mengubik,correct
mengubit,correct
mengubit-ubit,correct
mengubrak-abrik,correct
mengubrakan,correct
mengububi,correct
mengubui,correct
mengubung,correct
mengubungkan,correct
mengubur,correct
menguburkan,correct
mengubus,correct
mengucai,correct
mengucak,correct
mengucap,correct
mengucapi,correct
mengucapkan,correct
mengucar-ngacirkan,correct
mengucek,correct
mengucek-ngucek,correct
mengucek-ucek,correct
mengucil,correct
mengucilkan,correct
mengucup,correct
mengucur,correct
mengucuri,correct
mengucurkan,correct
mengudak,correct
mengudap,correct
mengudar,correct
mengudara,correct
mengudarakan,correct
mengudari,correct
mengudarkan,correct
mengudek,correct
mengudeta,correct
mengudian,correct
mengudiankan,correct
mengudung,correct
mengudungkan,correct
menguduskan,correct
mengufurkan,correct
mengugemi,correct
mengugut,correct
menguik,correct
menguik-uik,correct
menguis,correct
menguis-uis,correct
menguit,correct
mengujarkan,correct
menguji,correct
mengujicobakan,correct
mengujud,correct
mengujudkan,correct
mengujung,correct
mengujut,correct
mengukir,correct
mengukiri,correct
mengukirkan,correct
mengukuhi,correct
mengukuhkan,correct
mengukupi,correct
mengukur,correct
mengukus,correct
mengulak,correct
mengulang,correct
mengulang-ulang,correct
mengulangi,correct
mengular,correct
mengulas,correct
mengulas-ulas,correct
mengulasi,correct
mengulek,correct
mengulemi,correct
menguleni,correct
mengules,correct
menguli,correct
menguliahi,correct
mengulik,correct
mengulir,correct
mengulit,correct
mengulit-ulit,correct
menguliti,correct
mengulitkan,correct
mengultur,correct
mengultuskan,correct
mengulub,correct
mengulum,correct
mengulum-ngulum,correct
mengulur,correct
mengulur-ulur,correct
mengulurkan,correct
mengumai,correct
mengumaikan,correct
mengumalkan,correct
menguman,correct
menguman-uman,correct
mengumandang,correct
mengumandangkan,correct
mengumbah,correct
mengumban,correct
mengumbang,correct
mengumbang-ambingkan,correct
mengumbankan,correct
mengumbar,correct
mengumbuk,correct
mengumbut,correct
mengumpak,correct
mengumpak-umpak,correct
mengumpamai,correct
mengumpamakan,correct
mengumpan,correct
mengumpani,correct
mengumpankan,correct
mengumpar,correct
mengumpat,correct
mengumpet,correct
mengumpil,correct
mengumpul,correct
mengumpulkan,correct
mengumuhkan,correct
mengumumkan,correct
mengumun,correct
mengumunkan,correct
mengunci,correct
menguncikan,correct
menguncup,correct
menguncupkan,correct
mengundai,correct
mengundak,correct
mengundang,correct
mengundangkan,correct
mengundi,correct
mengunduh,correct
mengundur,correct
mengundurkan,correct
mengung,correct
mengungam,correct
mengunggah,correct
mengunggis,correct
mengungguli,correct
mengunggun,correct
mengunggunkan,correct
mengunggut,correct
mengungkah,correct
mengungkai,correct
mengungkang,correct
mengungkap,correct
mengungkapi,correct
mengungkapkan,correct
mengungkat-ungkat,correct
mengungkil,correct
mengungkit,correct
mengungkit-ungkit,correct
mengungkung,correct
mengungsi,correct
mengungsikan,correct
menguning,correct
menguningkan,correct
mengunjuk,correct
mengunjukkan,correct
mengunjun,correct
mengunjungi,correct
mengunjungkan,correct
mengunjur,correct
mengunjurkan,correct
mengunjutkan,correct
menguntai,correct
menguntal,correct
menguntil,correct
mengunting,correct
menguntir,correct
menguntit,correct
menguntiti,correct
menguntukkan,correct
menguntum,correct
menguntungkan,correct
mengunyah,correct
mengunyahkan,correct
mengunyai,correct
mengupa,correct
mengupa-upa,correct
mengupah,correct
mengupahi,correct
mengupahkan,correct
mengupak,correct
mengupam,correct
mengupar,correct
menguparkan,correct
mengupas,correct
mengupaskan,correct
mengupayakan,correct
mengupil,correct
menguping,correct
mengupingi,correct
mengurah,correct
mengurai,correct
menguraikan,correct
mengurang,correct
mengurangi,correct
mengurangkan,correct
mengurap,correct
mengurapi,correct
menguras,correct
mengurasi,correct
menguraskan,correct
menguratori,correct
mengurbankan,correct
menguret,correct
menguri,correct
mengurik,correct
mengurik-urik,correct
mengursus,correct
mengursuskan,correct
menguruk,correct
mengurukkan,correct
menguruma,correct
mengurung,correct
mengurungkan,correct
mengurup,correct
mengurus,correct
mengurusi,correct
menguruskan,correct
mengurutkan,correct
mengusa,correct
mengusahakan,correct
mengusai,correct
mengusaikan,correct
mengusaki,correct
mengusal,correct
mengusang,correct
mengusap,correct
mengusik,correct
mengusil-usil,correct
mengusil-usilkan,correct
mengusir,correct
mengusruk,correct
mengusrukkan,correct
mengusta,correct
mengusuk,correct
mengusul,correct
mengusuli,correct
mengusulkan,correct
mengusung,correct
mengusut,correct
mengusutkan,correct
mengutak-atik,correct
mengutak-ngatikkan,correct
mengutamakan,correct
mengutangi,correct
mengutangkan,correct
mengutara,correct
mengutarakan,correct
menguti,correct
mengutik,correct
mengutik-ngutik,correct
mengutik-utik,correct
mengutil,correct
mengutip,correct
mengutub,correct
mengutuh,correct
mengutuhkan,correct
mengutui,correct
mengutuk,correct
mengutuki,correct
mengutus,correct
menguyup,correct
menguyupkan,correct
meniada,correct
meniadakan,correct
meniaga,correct
meniagakan,correct
meniangpancangi,correct
meniani,correct
meniapkan,correct
meniarap,correct
meniarapkan,correct
meniatkan,correct
menidakkan,correct
meniduri,correct
menidurkan,correct
meniga,correct
menigari,correct
menigas,correct
menihilkan,correct
menika-nika,correct
menikah,correct
menikahi,correct
menikahkan,correct
menikai,correct
menikam,correct
menikamkan,correct
menikas,correct
menikmati,correct
menikung,correct
menikus,correct
menilai,correct
menilang,correct
menilap,correct
menilik,correct
menimang,correct
menimang-nimang,correct
menimangkan,correct
menimba,correct
menimbal,correct
menimbali,correct
menimbang,correct
menimbang-nimbang,correct
menimbangi,correct
menimbangkan,correct
menimbau,correct
menimbel,correct
menimbrung,correct
menimbuk,correct
menimbul,correct
menimbulkan,correct
menimbun,correct
menimbun-nimbun,correct
menimbuni,correct
menimbunkan,correct
menimbus,correct
menimbusi,correct
menimpa,correct
menimpakan,correct
menimpali,correct
menimpang,correct
menimpang-nimpangkan,correct
menimpangkan,correct
menimpuk,correct
menimpuki,correct
menimur,correct
meninabobokan,correct
menindak,correct
menindakkan,correct
menindaklanjuti,correct
menindan,correct
menindas,correct
menindih,correct
menindik,correct
meninggal,correct
meninggali,correct
meninggalkan,correct
meninggam,correct
meninggi,correct
meninggikan,correct
meninggung,correct
meningkah,correct
meningkahi,correct
meningkap,correct
meningkar,correct
meningkat,correct
meningkat-ningkat,correct
meningkatkan,correct
meningratkan,correct
meninju,correct
meninjukan,correct
menintai,correct
meninting,correct
menipis,correct
menipiskan,correct
menipu,correct
meniris,correct
meniriskan,correct
meniru,correct
meniru-niru,correct
menirukan,correct
menirus,correct
menisbahkan,correct
menisbikan,correct
meniscayakan,correct
menisik,correct
menisiki,correct
menista,correct
menistakan,correct
menitah,correct
menitah-nitah,correct
menitahkan,correct
menitar-nitarkan,correct
meniti,correct
menitik,correct
menitikberatkan,correct
menitiki,correct
menitikkan,correct
menitip,correct
menitipkan,correct
menitir,correct
menitis,correct
menitiskan,correct
meniup,correct
meniup-niup,correct
meniupkan,correct
